id,n_clusters,idA,idB,rpd:davies_bouldin,rpd:dunn_index,rpd:calinski_harabasz,rpd:silhouette,rpdBin:davies_bouldin,rpdBin:dunn_index,rpdBin:calinski_harabasz,rpdBin:silhouette,best:silhouette,best:calinski_harabasz,best:dunn_index,best:davies_bouldin
5VYDHMH6HMYAZ7QXBSCR-W11SZTKXBCTANT3215A4,2,5VYDHMH6HMYAZ7QXBSCR,W11SZTKXBCTANT3215A4,52.33897204226916,55.371887054391166,119.69008576661516,56.02967676708046,52,55,120,56,A,A,A,A
5VYDHMH6HMYAZ7QXBSCR-W11SZTKXBCTANT3215A4,2,5VYDHMH6HMYAZ7QXBSCR,W11SZTKXBCTANT3215A4,52.33897204226916,55.371887054391166,119.69008576661516,56.02967676708046,52,55,120,56,A,A,A,A
5XDH0Q90KEP9NQT73SS7-WFJ62NR2V7PXPR59YGCG,5,5XDH0Q90KEP9NQT73SS7,WFJ62NR2V7PXPR59YGCG,20.005028822513022,20.731660664449013,27.813595126513256,25.247818609993107,20,21,28,25,A,A,A,A
5XDH0Q90KEP9NQT73SS7-WFJ62NR2V7PXPR59YGCG,5,5XDH0Q90KEP9NQT73SS7,WFJ62NR2V7PXPR59YGCG,20.005028822513022,20.731660664449013,27.813595126513256,25.247818609993107,20,21,28,25,A,A,A,A
5Y0NM615MGTMT63SSH9S-FWNY37X7N8MBRBHBSZTV,2,5Y0NM615MGTMT63SSH9S,FWNY37X7N8MBRBHBSZTV,20.70949689158,22.59563096901556,32.2028969179264,18.0765852173759,21,23,32,18,A,A,A,A
5Y0NM615MGTMT63SSH9S-NKP4WV2FC0GETXNM8NER,2,5Y0NM615MGTMT63SSH9S,NKP4WV2FC0GETXNM8NER,27.79111414423539,27.907495308995166,45.0236755093549,26.15766411463777,28,28,45,26,A,A,A,A
5Y0NM615MGTMT63SSH9S-NKP4WV2FC0GETXNM8NER,2,5Y0NM615MGTMT63SSH9S,NKP4WV2FC0GETXNM8NER,27.79111414423539,27.907495308995166,45.0236755093549,26.15766411463777,28,28,45,26,A,A,A,A
5YAT597V423MV40G070Q-ENZVSWHQGAP7AQPGH4F8,4,5YAT597V423MV40G070Q,ENZVSWHQGAP7AQPGH4F8,17.14161454266336,52.15093728714949,33.888598847747616,1.2619536495035908,17,52,34,1,B,A,B,A
5YDWSHDKQFBPKV8HPGXY-A415T1SX4C8CTQG82FY1,2,5YDWSHDKQFBPKV8HPGXY,A415T1SX4C8CTQG82FY1,11.935571296396937,30.227020044948887,49.61526622832294,18.123181947538495,12,30,50,18,B,B,B,B
5YKP3MKG34YT11RNM6HC-G5Q4SFP7M0DVBFJ47YNB,3,5YKP3MKG34YT11RNM6HC,G5Q4SFP7M0DVBFJ47YNB,43.53535452315543,11.817085924753084,75.82342501776242,24.52741190381149,44,12,76,25,A,A,A,A
5Z0S0B50XJKQNJ15M6H7-ET1XAMNZPGGNDR8DRS84,4,5Z0S0B50XJKQNJ15M6H7,ET1XAMNZPGGNDR8DRS84,3.8267223535447497,9.916138852549617,4.742643889087534,0.3486552349587978,4,10,5,0,A,A,B,B
5Z0S0B50XJKQNJ15M6H7-ET1XAMNZPGGNDR8DRS84,4,5Z0S0B50XJKQNJ15M6H7,ET1XAMNZPGGNDR8DRS84,3.8267223535447497,9.916138852549617,4.742643889087534,0.3486552349587978,4,10,5,0,A,A,B,B
5Z0S0B50XJKQNJ15M6H7-ET1XAMNZPGGNDR8DRS84,4,5Z0S0B50XJKQNJ15M6H7,ET1XAMNZPGGNDR8DRS84,3.8267223535447497,9.916138852549617,4.742643889087534,0.3486552349587978,4,10,5,0,A,A,B,B
60JM77Y16BBV887TMT5W-BS198NDSQAHESDWC1N5D,3,60JM77Y16BBV887TMT5W,BS198NDSQAHESDWC1N5D,0.9410556826624564,7.473386255209108,2.944238582273612,1.4959858661734968,1,7,3,1,B,B,B,A
626CH74N0CYRQWN9FGSZ-C85181AT1YCCZ0NZBDC0,5,626CH74N0CYRQWN9FGSZ,C85181AT1YCCZ0NZBDC0,36.14993911245276,45.46777675608302,53.73355114684545,16.58095350185554,36,45,54,17,B,B,B,B
64M772P4XYHCYQMD30JC-A428NBGE3MXD63SC6TGQ,4,64M772P4XYHCYQMD30JC,A428NBGE3MXD63SC6TGQ,19.258003107198864,105.9037751115648,11.668359995254184,0.3034503678951596,19,106,12,0,A,A,A,B
64SZBEM45ND2ZXB12FB9-M2XXQBXCXY1CZ7SMF8PV,2,64SZBEM45ND2ZXB12FB9,M2XXQBXCXY1CZ7SMF8PV,0.3279779635588321,3.60588828231721,5.426582472666039,1.903255247572607,0,4,5,2,A,A,A,B
64VSQD1RM79BGE464CA9-CB0PQHDJW217CPKFDZX7,2,64VSQD1RM79BGE464CA9,CB0PQHDJW217CPKFDZX7,10.85437298996629,17.512722087838288,12.12905255519351,8.281239864653447,11,18,12,8,B,B,B,B
65A4374YGBFX9K008STY-EQ04X3DEY6C9WCESAWA9,4,65A4374YGBFX9K008STY,EQ04X3DEY6C9WCESAWA9,5.052381655552368,26.99766111355434,4.71928062827445,1.6581442708614145,5,27,5,2,B,B,B,B
65RNMZ7WA8HHZX0MQ00G-ZGS8SDPQ8S86FSTFQJHX,3,65RNMZ7WA8HHZX0MQ00G,ZGS8SDPQ8S86FSTFQJHX,19.05260281879671,4.017644778502509,45.91291945256925,10.750754456368249,19,4,46,11,B,B,B,B
67KVE430SP1PNG8CMGVV-73F743PQCNKPGGWEK5KQ,5,67KVE430SP1PNG8CMGVV,73F743PQCNKPGGWEK5KQ,21.086610619389592,31.60007947485338,44.68921416847426,25.284655922468023,21,32,45,25,B,B,B,B
67SJJ11RPTGJWYZFSQKR-N2J1Y3ZWBGPVE3V9AMR9,4,67SJJ11RPTGJWYZFSQKR,N2J1Y3ZWBGPVE3V9AMR9,12.01172603080275,11.8577522431904,0.5123551075692597,5.6328474919890255,12,12,1,6,A,B,A,A
68CBTJPW4WHV16SG58TF-G8CCM0S46XD43G5MVY00,5,68CBTJPW4WHV16SG58TF,G8CCM0S46XD43G5MVY00,11.179087438488962,110.53816564808574,78.72127331897386,25.09989101450169,11,111,79,25,B,B,B,B
68EPRHYKP2VZRJWZNP5M-ZA0NCHQDRB77QTB98Z3K,5,68EPRHYKP2VZRJWZNP5M,ZA0NCHQDRB77QTB98Z3K,5.101978973166347,42.81520546372779,17.3099315459494,7.77467438952339,5,43,17,8,A,A,A,A
68EPRHYKP2VZRJWZNP5M-ZA0NCHQDRB77QTB98Z3K,5,68EPRHYKP2VZRJWZNP5M,ZA0NCHQDRB77QTB98Z3K,5.101978973166347,42.81520546372779,17.3099315459494,7.77467438952339,5,43,17,8,A,A,A,A
68FAW8GDTQWKJ1FNJRGK-975DAV40VVGM85KJMHNF,3,68FAW8GDTQWKJ1FNJRGK,975DAV40VVGM85KJMHNF,1.6115557100849955,6.338081133061801,20.965679399991725,1.5889642130388677,2,6,21,2,A,B,A,A
68Z9DV5R2FB1XQ1VEQB6-Y228VBB5123SJAZPBEZM,3,68Z9DV5R2FB1XQ1VEQB6,Y228VBB5123SJAZPBEZM,13.744957768841775,10.188136128790145,26.132881007572703,8.56010225715957,14,10,26,9,A,A,A,A
69C5FQJNG0NS4PF6SZDN-RB1ZGM370MA8KAMMN6QP,2,69C5FQJNG0NS4PF6SZDN,RB1ZGM370MA8KAMMN6QP,16.070556526601752,0.0235353914820335,18.860363137374332,5.654544942265248,16,0,19,6,B,B,B,B
6AEVT0M731E0H1T3ETCA-72K8YDTMMWKN8SH22JYB,4,6AEVT0M731E0H1T3ETCA,72K8YDTMMWKN8SH22JYB,70.97224877608613,72.14114215837604,98.91196709652644,57.11572733833263,71,72,99,57,A,A,A,A
6C8QX716BA75Y479BYT1-DD084QX0RJGVBHKZKY6E,4,6C8QX716BA75Y479BYT1,DD084QX0RJGVBHKZKY6E,0.2892288755804184,65.20856132480506,6.598453635331417,3.24138918469358,0,65,7,3,A,A,A,B
6C8QX716BA75Y479BYT1-DD084QX0RJGVBHKZKY6E,4,6C8QX716BA75Y479BYT1,DD084QX0RJGVBHKZKY6E,0.2892288755804184,65.20856132480506,6.598453635331417,3.24138918469358,0,65,7,3,A,A,A,B
6EG34V6DYP93DESBF97C-T3N4PAK2MX9MRTSBMAD8,2,6EG34V6DYP93DESBF97C,T3N4PAK2MX9MRTSBMAD8,52.52085130166956,55.63999313508945,100.98531917991906,57.57389077216939,53,56,101,58,A,A,A,A
6ETSGFN1JCYQ49774PP7-QGADX8VRVE668FETTMVG,4,6ETSGFN1JCYQ49774PP7,QGADX8VRVE668FETTMVG,4.091963692991143,5.4985810455787005,8.961504494762986,2.1359142149607475,4,5,9,2,B,B,B,B
6FCMQ1N56TZPH7GZ00C3-7983QFCHEV6PWSKWYAZF,2,6FCMQ1N56TZPH7GZ00C3,7983QFCHEV6PWSKWYAZF,0.3275828470229329,0.4239283071259541,0.9099013091725,0.2830654887439319,0,0,1,0,A,A,A,A
6GVYY5HM6EPVRBHQD672-9VDV14GMDQAC7W2T0QF7,4,6GVYY5HM6EPVRBHQD672,9VDV14GMDQAC7W2T0QF7,32.375829900000994,24.0633282006786,50.08208481782559,28.15734100880833,32,24,50,28,B,B,B,B
6JF6AM586W0565XRK8KT-DA5R3DXKQANP0F47YQB1,2,6JF6AM586W0565XRK8KT,DA5R3DXKQANP0F47YQB1,3.184913588001205,0.3214181725647439,1.6222790319744138,2.174326354224178,3,0,2,2,B,A,B,B
6JF6AM586W0565XRK8KT-TTHQMPXZAGR190J9RCQB,2,6JF6AM586W0565XRK8KT,TTHQMPXZAGR190J9RCQB,11.147860399686452,8.587682961373746,14.580977525296284,5.272324486653932,11,9,15,5,B,B,B,B
6JF6AM586W0565XRK8KT-TTHQMPXZAGR190J9RCQB,2,6JF6AM586W0565XRK8KT,TTHQMPXZAGR190J9RCQB,11.147860399686452,8.587682961373746,14.580977525296284,5.272324486653932,11,9,15,5,B,B,B,B
6KHT9PZ82Z769T0JRCCN-FDX2BR1V6ZBGNAWF520W,5,6KHT9PZ82Z769T0JRCCN,FDX2BR1V6ZBGNAWF520W,5.902840352843032,5.927199839315622,16.032776515266974,7.064313106012745,6,6,16,7,B,B,A,B
6M75N3PVQHXH0HWW1WRP-NFM6BV9ZK5BE5GYCYZHJ,3,6M75N3PVQHXH0HWW1WRP,NFM6BV9ZK5BE5GYCYZHJ,4.531426764239919,20.28245010367604,29.52480461189563,10.723037638362175,5,20,30,11,B,B,B,B
6MRT8H1VQ9BV4NPRSBYD-N6SXPBMCFNF52T740M51,5,6MRT8H1VQ9BV4NPRSBYD,N6SXPBMCFNF52T740M51,46.65766650173575,112.61077718231614,117.03237760310488,39.724113123682685,47,113,117,40,B,B,B,B
6P2X6YVQ3HZ4Y5ZYPH3R-PCNYB952P6J72HN67YAH,5,6P2X6YVQ3HZ4Y5ZYPH3R,PCNYB952P6J72HN67YAH,27.483591068321527,1.7501378615477747,48.836836279567,13.571002867273515,27,2,49,14,A,A,B,A
6QRXCRXPS4BHATAQTJ56-F93AKYBT63E55CYY531M,2,6QRXCRXPS4BHATAQTJ56,F93AKYBT63E55CYY531M,28.44948414449762,16.268542526695278,29.56003409327488,23.309555318356598,28,16,30,23,A,A,A,A
6RB83S6ZK47W5MHN50A8-ZG7JGCA23AH2ZDMBH7C8,3,6RB83S6ZK47W5MHN50A8,ZG7JGCA23AH2ZDMBH7C8,6.907962428294313,15.28529677696956,34.19770119488882,4.61156022765405,7,15,34,5,B,A,B,B
6RKPAN3JNTXCYJ88B04M-S16NR5F191XASQTSM9NK,2,6RKPAN3JNTXCYJ88B04M,S16NR5F191XASQTSM9NK,2.902619191387129,2.988580483404375,6.719241401510312,2.679253281567972,3,3,7,3,B,B,B,B
6S3CKNXR3KQ3BD9WF7JJ-VE6HDZCT24F01CTR2RPT,4,6S3CKNXR3KQ3BD9WF7JJ,VE6HDZCT24F01CTR2RPT,10.8264612500106,28.41592994097733,9.977605523010183,5.158598059612461,11,28,10,5,B,A,A,B
6SGAR39FWYTBBKRXHWXK-SNHDBF7K46G07SDA7PQW,2,6SGAR39FWYTBBKRXHWXK,SNHDBF7K46G07SDA7PQW,5.954692325777295,34.262083348305275,57.147440836917575,16.645117727495553,6,34,57,17,B,B,B,B
6TFF05ESXPVJ2Y2215Z5-Z8JGSRPRXV28R71F96PN,5,6TFF05ESXPVJ2Y2215Z5,Z8JGSRPRXV28R71F96PN,4.152760009556274,66.77820124979716,7.468203215419409,16.120488591877923,4,67,7,16,B,A,A,B
6TSG3EGCFE5D31AGJ21M-9T8CZSY27WABRZQ5MGJZ,3,6TSG3EGCFE5D31AGJ21M,9T8CZSY27WABRZQ5MGJZ,46.99154766164491,22.75358101040225,53.643507427252366,34.58692598410591,47,23,54,35,A,A,A,A
6TXEXAXJ9N4PZD15PJTE-J5QEGCXYJP22VCEN5A4B,3,6TXEXAXJ9N4PZD15PJTE,J5QEGCXYJP22VCEN5A4B,38.62074738488898,58.449997774293294,98.5251518666708,26.289465042098,39,58,99,26,B,B,B,B
6V78JM03VT90HPXCZCXK-99AG57M1PR0C2SKHATDM,5,6V78JM03VT90HPXCZCXK,99AG57M1PR0C2SKHATDM,33.98002401694124,98.66600558755152,116.734733264328,38.9023716042095,34,99,117,39,B,B,B,B
6VCKH8PH14D6VW64RM30-E6AZHAGBW01R0QFFAQ2N,4,6VCKH8PH14D6VW64RM30,E6AZHAGBW01R0QFFAQ2N,0.6878203536493324,39.26620870331134,28.45368290276329,5.3642629997385205,1,39,28,5,A,A,A,B
6VWB26Y6WRKZVC76YPDX-WQMH7Z2MD20X30PV0MNP,4,6VWB26Y6WRKZVC76YPDX,WQMH7Z2MD20X30PV0MNP,30.800645293526035,115.21919915320343,59.0533511477217,13.37197638250241,31,115,59,13,B,B,B,B
6W64J30PPY8MG04R375M-KSFEMS37C8YA7SNEXJ2P,4,6W64J30PPY8MG04R375M,KSFEMS37C8YA7SNEXJ2P,6.012570890012195,29.80512708005952,10.947706086259563,1.2477789633918095,6,30,11,1,A,B,B,A
6Y9G6MR7HZFS0CYCV38P-VNCR7CT0EEJMDEA1CSKH,2,6Y9G6MR7HZFS0CYCV38P,VNCR7CT0EEJMDEA1CSKH,23.747433074411347,34.44025105044429,66.86573397070707,28.56495974297293,24,34,67,29,A,A,A,A
6Z9AMWEFF7MCKGJ38DHR-CDW43JT80QQJA5MTE4V5,4,6Z9AMWEFF7MCKGJ38DHR,CDW43JT80QQJA5MTE4V5,10.706431296504435,91.64520479349984,60.67069814732775,19.013441324190676,11,92,61,19,B,B,B,B
6ZVCJWXWJWAP3D0CH235-RBZZJ4XSYKR45PHZAP7W,5,6ZVCJWXWJWAP3D0CH235,RBZZJ4XSYKR45PHZAP7W,5.16172507858774,15.883683243220007,30.67515311039124,2.871076952919923,5,16,31,3,B,B,B,A
73NDK5ZSZJ9WJAQMWAAW-WSDBF04CYGMSY5VNAXT6,3,73NDK5ZSZJ9WJAQMWAAW,WSDBF04CYGMSY5VNAXT6,4.135987712193518,8.830275850270986,4.007462235034849,11.181301245967193,4,9,4,11,A,A,A,A
74HAJ6MKZTC2606D1RZA-FF3XSCV1FJSW2YQFTZG3,3,74HAJ6MKZTC2606D1RZA,FF3XSCV1FJSW2YQFTZG3,12.926801125945689,47.60152004919946,59.31812875539909,5.949924352057471,13,48,59,6,A,A,A,A
74QA31B3BNCZ681HVFBQ-7G8BEZCW8219KS90SSRA,4,74QA31B3BNCZ681HVFBQ,7G8BEZCW8219KS90SSRA,2.8662521718334264,41.06529718376619,24.31533204756909,9.453360603436034,3,41,24,9,B,B,B,B
752YMC5H12JDPHPDDV2D-SB20RZ0QHQNGD5GS0D4K,4,752YMC5H12JDPHPDDV2D,SB20RZ0QHQNGD5GS0D4K,1.5210400996095088,16.93069096422267,3.4906849756343146,3.715727055881533,2,17,3,4,B,A,A,B
752YMC5H12JDPHPDDV2D-SB20RZ0QHQNGD5GS0D4K,4,752YMC5H12JDPHPDDV2D,SB20RZ0QHQNGD5GS0D4K,1.5210400996095088,16.93069096422267,3.4906849756343146,3.715727055881533,2,17,3,4,B,A,A,B
774MP4DBW2N2PQ5ZNGH9-T6VB2040JWVW08C9QTRH,3,774MP4DBW2N2PQ5ZNGH9,T6VB2040JWVW08C9QTRH,8.9150930778612,56.48252973222273,51.08104635530817,9.663299848813644,9,56,51,10,A,A,A,A
77515R3YQW4F8T4TFZNM-KMZKH8126W06BN2K8SC4,2,77515R3YQW4F8T4TFZNM,KMZKH8126W06BN2K8SC4,29.569855472296275,26.805837412227017,48.93345357301219,32.16750261013924,30,27,49,32,A,A,A,A
782YFWS8SM8EY3W351K3-ZXD9YF6PZ90HFV5MYYMK,2,782YFWS8SM8EY3W351K3,ZXD9YF6PZ90HFV5MYYMK,7.22114368333733,35.7040062882636,55.549501542941016,17.47772180896796,7,36,56,17,A,A,A,A
786JZVDGNDDY62EBC03C-WFDM1VTKZNKJSY982A95,2,786JZVDGNDDY62EBC03C,WFDM1VTKZNKJSY982A95,0.8159753471847438,4.63024998124372,4.967340603387222,0.8917907145516473,1,5,5,1,A,B,A,B
788J5NE6EEAE67AEB7GZ-D2CQ8KWN50H57YQ75XFX,2,788J5NE6EEAE67AEB7GZ,D2CQ8KWN50H57YQ75XFX,14.54811565313289,12.416921971723914,7.906477604616461,6.94614426558214,15,12,8,7,A,A,A,A
7A959H3965TM28K6DPKZ-F071HG855J39KZ8VGR17,4,7A959H3965TM28K6DPKZ,F071HG855J39KZ8VGR17,7.463690854552535,9.091694553719403,23.338341584116183,2.595526140430985,7,9,23,3,B,B,B,A
7AY55J50FH4ZZV9KBJTR-WBTXE4T22GV0BRP1SXQQ,2,7AY55J50FH4ZZV9KBJTR,WBTXE4T22GV0BRP1SXQQ,14.322375916970042,25.00209134863284,46.53727173291764,14.877648033689669,14,25,47,15,A,A,A,A
7C2PVT9D4MG5VRD3N3N8-824NMMN83MQF0259PJ7V,2,7C2PVT9D4MG5VRD3N3N8,824NMMN83MQF0259PJ7V,46.9078973702352,80.05120605470054,133.89922679247556,57.35893408834393,47,80,134,57,B,B,B,B
7C3FKGX3YGNT85P9AASD-JKT8RGQ1G9D3HWNN86QW,4,7C3FKGX3YGNT85P9AASD,JKT8RGQ1G9D3HWNN86QW,12.377410522745365,7.8654876260680435,14.8304677349728,2.955194013450332,12,8,15,3,A,A,A,A
7C3FKGX3YGNT85P9AASD-JKT8RGQ1G9D3HWNN86QW,4,7C3FKGX3YGNT85P9AASD,JKT8RGQ1G9D3HWNN86QW,12.377410522745365,7.8654876260680435,14.8304677349728,2.955194013450332,12,8,15,3,A,A,A,A
7D8PAN9Q9NRF5J52RYZK-DT2SX9C58QGMFYXMFEEG,3,7D8PAN9Q9NRF5J52RYZK,DT2SX9C58QGMFYXMFEEG,67.57123126034901,82.61261027917742,148.25130061264792,48.53056383576882,68,83,148,49,A,A,A,A
7DQHKNEAM9XYE2ZC5B18-SG2RJQ6VYNGXJY2ADTAX,3,7DQHKNEAM9XYE2ZC5B18,SG2RJQ6VYNGXJY2ADTAX,18.99996146123499,52.44430694413307,81.62970052688631,11.596200531482706,19,52,82,12,A,A,A,A
7DZ7MPW0R5VX31ZK7SXD-M9DB3ETMCZ5VK5S114TN,5,7DZ7MPW0R5VX31ZK7SXD,M9DB3ETMCZ5VK5S114TN,9.936440728840992,43.0894367942524,13.62680838285468,1.6128367867509388,10,43,14,2,A,A,A,B
7E2QCCK1XKY7BXDR83ZN-G0J3HX0F25DSW9NWSTYH,5,7E2QCCK1XKY7BXDR83ZN,G0J3HX0F25DSW9NWSTYH,23.910445009948187,52.186878836747965,53.893134429211386,10.200102521093044,24,52,54,10,A,A,A,A
7F03YCEGFXZ4ZA6F39V5-DQMD2V85EF36QHNF819Q,5,7F03YCEGFXZ4ZA6F39V5,DQMD2V85EF36QHNF819Q,9.038607582844808,8.691427685013657,25.418049538672893,6.520137425038132,9,9,25,7,A,A,B,A
7FCWA7E38J1FYMCSTHX3-GK8QPVM6ZMCZT6Z3J8WC,3,7FCWA7E38J1FYMCSTHX3,GK8QPVM6ZMCZT6Z3J8WC,2.2400792996859966,8.859476832273735,31.24651746005826,2.874360569727332,2,9,31,3,B,A,B,B
7FCWA7E38J1FYMCSTHX3-GK8QPVM6ZMCZT6Z3J8WC,3,7FCWA7E38J1FYMCSTHX3,GK8QPVM6ZMCZT6Z3J8WC,2.2400792996859966,8.859476832273735,31.24651746005826,2.874360569727332,2,9,31,3,B,A,B,B
7G0WPYWGA8QA6728PMCN-HKPFM83GT7CKYX56N7KA,2,7G0WPYWGA8QA6728PMCN,HKPFM83GT7CKYX56N7KA,0.5199627666260134,6.622365690564462,9.85222692171092,3.790725375173313,1,7,10,4,A,A,A,B
7HCQJZBWZD0RBY09MQJ9-JWBD2RFBBYVBBTAGNMYC,3,7HCQJZBWZD0RBY09MQJ9,JWBD2RFBBYVBBTAGNMYC,8.064242651733748,13.715836755557827,30.28962291780782,5.266015183782109,8,14,30,5,B,B,B,B
7HZQHVFP7E60Z6RGWE00-HTPSB41QQYBJFMSSDFSK,3,7HZQHVFP7E60Z6RGWE00,HTPSB41QQYBJFMSSDFSK,5.313674402758268,6.559956188911527,2.4888498653155624,1.872977956761432,5,7,2,2,B,A,B,B
7J0P7A1D9QQXHQ8N8Y7T-R448NY0AR3GHN92ATWZD,3,7J0P7A1D9QQXHQ8N8Y7T,R448NY0AR3GHN92ATWZD,0.9116699612976664,28.58178442912282,8.169414896194876,2.170433598408577,1,29,8,2,A,A,A,A
7JSPJM41FG5B1XV0MWHE-7V3Y3BXX7M56FHC8TWKY,4,7JSPJM41FG5B1XV0MWHE,7V3Y3BXX7M56FHC8TWKY,55.283902067504265,51.03651262371827,41.67505287687752,23.28011045744096,55,51,42,23,B,B,B,B
7JSVGRBZ8N91XSW4PMMZ-EPESGC6V6Q5SZRHM2BT7,5,7JSVGRBZ8N91XSW4PMMZ,EPESGC6V6Q5SZRHM2BT7,5.547613026262342,37.41069913347882,0.7767124766218098,2.66566993408536,6,37,1,3,A,A,B,B
7KAP502BFNCJMXB0NWW1-R0MXWSF18077950DD3Q3,5,7KAP502BFNCJMXB0NWW1,R0MXWSF18077950DD3Q3,23.180821381002897,93.66583709472958,76.90303788992131,23.303008691479334,23,94,77,23,A,A,A,A
7KMAY8NN8EDMBDPQVFSZ-8X4YTAEWJCZWWDZTVCND,5,7KMAY8NN8EDMBDPQVFSZ,8X4YTAEWJCZWWDZTVCND,4.897031048892531,62.87623421067519,24.06219480840904,15.805581353238823,5,63,24,16,A,A,A,B
7M4Q0HJ42PMD2JY5MP0S-KXFX31ZJH4B49PKQVQ3C,4,7M4Q0HJ42PMD2JY5MP0S,KXFX31ZJH4B49PKQVQ3C,28.478706971858664,68.55431211060277,61.65535233730432,36.82167163239639,28,69,62,37,B,B,B,B
7M4Q0HJ42PMD2JY5MP0S-KXFX31ZJH4B49PKQVQ3C,4,7M4Q0HJ42PMD2JY5MP0S,KXFX31ZJH4B49PKQVQ3C,28.478706971858664,68.55431211060277,61.65535233730432,36.82167163239639,28,69,62,37,B,B,B,B
7MQGM4NA6FR688RVJY0W-D8QPN4REQQK9YHR9H0X0,5,7MQGM4NA6FR688RVJY0W,D8QPN4REQQK9YHR9H0X0,20.329201947119,6.201187528058662,53.74397477960122,24.59779302147344,20,6,54,25,B,B,A,B
7P2Q327BVF23YX2FBMYJ-TJ5TSGH2DMD7R7P152A6,5,7P2Q327BVF23YX2FBMYJ,TJ5TSGH2DMD7R7P152A6,0.6186614193834664,34.78326477721269,9.839903303666762,3.145785929605575,1,35,10,3,A,B,B,B
7PJ4BWACW4HAHBCKCFN9-EEPPF65GBDEF2G242FA0,2,7PJ4BWACW4HAHBCKCFN9,EEPPF65GBDEF2G242FA0,2.0270554893494888,6.014175786439383,6.008503944829843,4.234605983395832,2,6,6,4,B,B,B,A
7PS9G6KTXRSHXYRXMSVZ-P879YH8NT2AA85JZH6HG,2,7PS9G6KTXRSHXYRXMSVZ,P879YH8NT2AA85JZH6HG,2.319307150507856,7.5991902876188595,9.35363427062368,7.893987818837421,2,8,9,8,B,B,B,B
7PX7RPHGV6D1EF9TTK09-ER7NTA7RPYG5NACA7KAS,2,7PX7RPHGV6D1EF9TTK09,ER7NTA7RPYG5NACA7KAS,73.44750609781002,74.50625769630727,137.28272594359368,73.89590088049735,73,75,137,74,B,B,B,B
7PX7RPHGV6D1EF9TTK09-ER7NTA7RPYG5NACA7KAS,2,7PX7RPHGV6D1EF9TTK09,ER7NTA7RPYG5NACA7KAS,73.44750609781002,74.50625769630727,137.28272594359368,73.89590088049735,73,75,137,74,B,B,B,B
7Q788JQSVH5VS3FEESZ4-E8X0F9B0EH8MSJZ42WGF,3,7Q788JQSVH5VS3FEESZ4,E8X0F9B0EH8MSJZ42WGF,11.373945337316478,44.23965118443585,51.29778350635057,3.6558199990949247,11,44,51,4,A,A,A,A
7Q788JQSVH5VS3FEESZ4-E8X0F9B0EH8MSJZ42WGF,3,7Q788JQSVH5VS3FEESZ4,E8X0F9B0EH8MSJZ42WGF,11.373945337316478,44.23965118443585,51.29778350635057,3.6558199990949247,11,44,51,4,A,A,A,A
7QDJGJCM9HSJ0EVJT7NR-FC0CK4XVW4D8DYH659MW,5,7QDJGJCM9HSJ0EVJT7NR,FC0CK4XVW4D8DYH659MW,23.878932557753288,54.159584338017055,25.881525367733182,19.996494776729868,24,54,26,20,A,A,A,A
7QT9QMCR3RP8G0BDRT8X-VTHVQWZNGBTYMK50KZ6P,4,7QT9QMCR3RP8G0BDRT8X,VTHVQWZNGBTYMK50KZ6P,53.41038102614674,75.09603541045199,72.911725647094,38.65985689106773,53,75,73,39,B,B,B,B
7RSGS56Z73H3RW6M1E7E-QP75H3RVMQF6EXRPNSF1,3,7RSGS56Z73H3RW6M1E7E,QP75H3RVMQF6EXRPNSF1,6.332941091000503,75.67962757835686,20.39585758730479,1.5486656935818444,6,76,20,2,A,B,A,B
7SH1N0DPQH0B2R2GSZJ3-8RWNMK16A15549M4EAXD,5,7SH1N0DPQH0B2R2GSZJ3,8RWNMK16A15549M4EAXD,30.602297302889408,118.10445447177804,106.05806481735512,44.89572860775481,31,118,106,45,A,A,A,A
7SY4QSQ7C234F8HD3HJ4-CEZ1T0W87E2XZTHTBSQR,3,7SY4QSQ7C234F8HD3HJ4,CEZ1T0W87E2XZTHTBSQR,13.220340919422611,4.40492044683855,6.269891178734631,5.2101238233536025,13,4,6,5,A,A,A,A
7SY4QSQ7C234F8HD3HJ4-CEZ1T0W87E2XZTHTBSQR,3,7SY4QSQ7C234F8HD3HJ4,CEZ1T0W87E2XZTHTBSQR,13.220340919422611,4.40492044683855,6.269891178734631,5.2101238233536025,13,4,6,5,A,A,A,A
7SZVTM5XQ6SAKZJZC9H8-T1MXZWEQ51BQC9V44RKS,2,7SZVTM5XQ6SAKZJZC9H8,T1MXZWEQ51BQC9V44RKS,59.003211779271226,82.89822816626751,141.02668586319606,71.84882441224116,59,83,141,72,B,B,B,B
7TNN6Y5GBA3T74CCHPES-D225YG3ZT3EBEHXR35K4,3,7TNN6Y5GBA3T74CCHPES,D225YG3ZT3EBEHXR35K4,24.855659841057022,27.02839077386756,44.2165760825971,30.428720348544687,25,27,44,30,B,B,B,B
7TP8P1PJB7EVXRV37S3B-VG4WYRKJ1BGZ8HNR8ABW,3,7TP8P1PJB7EVXRV37S3B,VG4WYRKJ1BGZ8HNR8ABW,46.86828517228261,96.0694349214886,153.87043713040123,67.79235285725478,47,96,154,68,B,B,B,B
